pair_id,dataset,model_norm,attack_family,poison_rate,target_label,mode,f,delta,eps,upgd_steps,upgd_steps_multiplier,folder_new,folder_baseline,stealth_tpr_avg_new,stealth_tpr_avg_baseline,stealth_tpr_avg_delta,stealth_auc_avg_new,stealth_auc_avg_baseline,stealth_auc_avg_delta,transfer_rate_new,transfer_rate_baseline,transfer_rate_delta,asr_new,asr_baseline,asr_delta,nc_max_anomaly_index_new,nc_max_anomaly_index_baseline,nc_max_anomaly_index_delta,S_stealth_new,S_stealth_baseline,S_stealth_delta,S_stealth_tpr_new,S_stealth_tpr_baseline,S_stealth_tpr_delta
mnistm|resnet18|upgd|0.005|||6.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,6.0,100.0,5.0,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5227644174473067,0.8863946935157041,-0.3636302760683974,0.3685264614913246,0.605125730229876,-0.23659926873855142,0.999023,0.004467,0.994556,0.8940536013400335,0.13777219430485763,0.7562814070351759,1.517218828201294,1.4295378923416138,0.08768093585968018,,,,,,
mnistm|resnet18|upgd|0.005|||8.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,8.0,100.0,5.0,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.7246926871280928,0.8804654683770883,-0.15577278124899552,0.43944767805319307,0.6427960673749485,-0.20334838932175547,0.997627,0.003629,0.993998,0.8914014517029593,0.11697375767727526,0.774427694025684,1.8087201118469238,1.5428811311721802,0.26583898067474365,,,,,,
mnistm|resnet18|upgd|0.005|||10.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,10.0,100.0,5.0,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5702798344296607,0.90034985551827,-0.3300700210886093,0.3641992307689895,0.5781537319237029,-0.21395450115471337,0.99986,0.034897,0.964963,0.9336962590731435,0.3743718592964824,0.559324399776661,3.8398854732513428,2.867215633392334,0.9726698398590088,,,,,,
mnistm|resnet18|upgd|0.005|||12.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,12.0,100.0,5.0,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.49517346504221593,0.9347511670124481,-0.43957770197023216,0.3303161037336815,0.6373421661296912,-0.3070260623960097,1.0,0.014098,0.9859020000000001,0.9423506420993858,0.26912339475153546,0.6732272473478503,1.2756752967834473,2.3160269260406494,-1.0403516292572021,,,,,,
mnistm|resnet18|upgd|0.005|||16.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,16.0,100.0,5.0,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.6459812553980135,0.7119542757774141,-0.06597302037940056,0.3731826557333737,0.5953916628365867,-0.222209007103213,1.0,0.429648,0.570352,0.9697096594081519,0.6823003908431045,0.28740926856504745,1.78553307056427,1.5787396430969238,0.2067934274673462,,,,,,
mnistm|resnet18|upgd|0.005|||20.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,20.0,100.0,5.0,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.6278909437865602,0.7868068505876253,-0.15891590680106515,0.3980132702268293,0.5709282070117799,-0.17291493678495062,1.0,0.796064,0.203936,0.9783640424343942,0.8076493579006142,0.17071468453378003,2.687937021255493,2.3397464752197266,0.3481905460357666,,,,,,
mnistm|resnet18|upgd|0.005|||24.0|100.0|5.0#1,mnistm,resnet18,upgd,0.005,2,all-to-one,,,24.0,100.0,5.0,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.587279140613898,0.7145380180741664,-0.12725887746026843,0.39085419926713927,0.5191807260312278,-0.1283265267640885,1.0,0.999162,0.0008380000000000054,0.9822724734785037,0.8958682300390843,0.08640424343941933,2.7914013862609863,2.112757921218872,0.6786434650421143,,,,,,
mnistm|resnet18|upgd|0.01|||4.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,4.0,100.0,5.0,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5323547132683658,0.667954828886311,-0.13560011561794516,0.3303065196923196,0.6041604812901105,-0.27385396159779085,1.0,0.001535,0.998465,0.9310441094360692,0.060161920714684534,0.8708821887213847,1.7102351188659668,1.8468011617660522,-0.13656604290008545,,,,,,
mnistm|resnet18|upgd|0.01|||6.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,6.0,100.0,5.0,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.459344481180061,0.8772951272954925,-0.41795064611543153,0.3032839121440336,0.6121037827579794,-0.3088198706139458,1.0,0.005583,0.994417,0.9604969290898939,0.1672250139586823,0.7932719151312116,1.3082573413848877,1.7111103534698486,-0.40285301208496094,,,,,,
mnistm|resnet18|upgd|0.01|||8.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,8.0,100.0,5.0,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.47153647041763347,0.8658041930379747,-0.39426772262034127,0.3006078418479273,0.5881783041091939,-0.2875704622612666,1.0,0.004048,0.995952,0.9625907314349526,0.14335566722501397,0.8192350642099386,2.564171075820923,2.0964343547821045,0.46773672103881836,,,,,,
mnistm|resnet18|upgd|0.01|||10.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,10.0,100.0,5.0,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5041293730204435,0.885543543930311,-0.3814141709098675,0.3296814089052147,0.5827566929709609,-0.2530752840657462,1.0,0.04732,0.95268,0.9695700725851479,0.3725572305974316,0.5970128419877163,1.7242355346679688,5.915661811828613,-4.1914262771606445,,,,,,
mnistm|resnet18|upgd|0.01|||12.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,12.0,100.0,5.0,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5035056984506641,0.8672859071274298,-0.36378020867676575,0.31194608653439904,0.619105885192949,-0.3071597986585499,1.0,0.01689,0.98311,0.9775265214963708,0.323143495254048,0.6543830262423227,2.7453453540802,2.174241304397583,0.5711040496826172,,,,,,
mnistm|resnet18|upgd|0.01|||16.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,16.0,100.0,5.0,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5732267200369213,0.909014547952048,-0.3357878279151266,0.33774194864007445,0.5828148302555072,-0.24507288161543272,1.0,0.497069,0.502931,0.9829704075935232,0.6986320491345617,0.2843383584589615,1.6751984357833862,2.646693706512451,-0.9714952707290649,,,,,,
mnistm|resnet18|upgd|0.01|||20.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,20.0,100.0,5.0,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.4040654434574168,0.7461401953386988,-0.342074751881282,0.30538370289763916,0.6272780109554171,-0.32189430805777797,1.0,0.998325,0.001674999999999982,0.9899497487437185,0.8324958123953099,0.15745393634840865,1.2321244478225708,1.6482757329940796,-0.4161512851715088,,,,,,
mnistm|resnet18|upgd|0.01|||24.0|100.0|5.0#1,mnistm,resnet18,upgd,0.01,2,all-to-one,,,24.0,100.0,5.0,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.6120335009848059,0.7800117930811387,-0.16797829209633275,0.3585841691057542,0.517444296178178,-0.1588601270724238,1.0,0.999442,0.0005579999999999474,0.9921831379117811,0.9169458403126745,0.07523729759910669,2.424919605255127,1.9953944683074951,0.42952513694763184,,,,,,
mnistm|resnet18|upgd|0.05|||4.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,4.0,100.0,5.0,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.43025902408754013,0.894712704359673,-0.46445368027213285,0.27134146562691963,0.5915899105834713,-0.3202484449565517,1.0,0.005304,0.994696,0.9981853713009492,0.10245672808486879,0.8957286432160804,1.8496606349945068,1.3181085586547852,0.5315520763397217,,,,,,
mnistm|resnet18|upgd|0.05|||6.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,6.0,100.0,5.0,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.38777498602180593,0.8685898876404494,-0.4808149016186435,0.24654557340715755,0.5816400509844064,-0.33509447757724886,1.0,0.022194,0.977806,0.9986041317699609,0.248464544946957,0.7501395868230039,2.2990949153900146,2.7159361839294434,-0.4168412685394287,,,,,,
mnistm|resnet18|upgd|0.05|||8.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,8.0,100.0,5.0,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.3624787011173184,0.8627820945945945,-0.5003033934772761,0.23332045156774228,0.6204336005291594,-0.38711314896141713,1.0,0.023311,0.976689,0.9994416527079844,0.2582356225572306,0.7412060301507537,1.8521525859832764,3.411410331726074,-1.5592577457427979,,,,,,
mnistm|resnet18|upgd|0.05|||10.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,10.0,100.0,5.0,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.4335537709497207,0.8490013277693476,-0.41544755681962686,0.3072961293412101,0.60350432660693,-0.2962081972657199,1.0,0.073981,0.926019,0.9994416527079844,0.4599385817978783,0.5395030709101061,1.4910547733306885,2.4581997394561768,-0.9671449661254883,,,,,,
mnistm|resnet18|upgd|0.05|||12.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,12.0,100.0,5.0,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.39837096605196975,0.922909223358706,-0.5245382573067362,0.26662668806755374,0.6360300295699856,-0.3694033415024318,1.0,0.293691,0.7063090000000001,0.9991624790619765,0.586823003908431,0.4123394751535455,3.307847261428833,2.08447265625,1.223374605178833,,,,,,
mnistm|resnet18|upgd|0.05|||16.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,16.0,100.0,5.0,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.3461110112398771,0.7839332266997708,-0.43782221545989375,0.2161229172411535,0.6119826084967162,-0.39585969125556264,1.0,0.806114,0.193886,0.9997208263539922,0.7308766052484645,0.26884422110552764,4.511998176574707,1.5675982236862183,2.9443999528884888,,,,,,
mnistm|resnet18|upgd|0.05|||20.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,20.0,100.0,5.0,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.5307120672808486,0.8524400710472602,-0.32172800376641153,0.31292759868311704,0.6392288821709895,-0.32630128348787246,1.0,0.998465,0.001534999999999953,1.0,0.8890284757118928,0.11097152428810719,2.515446662902832,1.3900917768478394,1.1253548860549927,,,,,,
mnistm|resnet18|upgd|0.05|||24.0|100.0|5.0#1,mnistm,resnet18,upgd,0.05,2,all-to-one,,,24.0,100.0,5.0,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=ResNet18_mnistm,upgd_0.050_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=ResNet18_mnistm,0.3940560092127303,0.8446953702307345,-0.45063936101800417,0.3437086467351116,0.5467190515367626,-0.203010404801651,1.0,0.99665,0.003349999999999964,1.0,0.9256002233389168,0.07439977666108322,1.20603346824646,1.668587327003479,-0.46255385875701904,,,,,,
mnistm|vgg|upgd|0.005|||4.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,4.0,100.0,5.0,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.720862592570473,0.77853125,-0.05766865742952698,0.47929096816753347,0.563335675998264,-0.08404470783073048,0.804578,0.000698,0.80388,0.5843104410943607,0.006979341150195421,0.5773310999441653,1.0811707973480225,3.216590166091919,-2.1354193687438965,,,,,,
mnistm|vgg|upgd|0.005|||6.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,6.0,100.0,5.0,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.6539404247321932,0.744206588189386,-0.09026616345719285,0.44814746438575126,0.5659187335937309,-0.11777126920797965,0.916527,0.006142,0.910385,0.7427414852037968,0.134142936906756,0.6085985482970409,2.299450159072876,1.1463878154754639,1.153062343597412,,,,,,
mnistm|vgg|upgd|0.005|||8.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,8.0,100.0,5.0,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.6258443268895855,0.7774208910579345,-0.15157656416834908,0.4209761535424734,0.5785842923828417,-0.15760813884036828,0.95254,0.00684,0.9457000000000001,0.8015075376884422,0.2216638749302066,0.5798436627582356,1.5968708992004395,2.1117677688598633,-0.5148968696594238,,,,,,
mnistm|vgg|upgd|0.005|||10.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,10.0,100.0,5.0,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.6370500180028804,0.7855584034543844,-0.14850838545150402,0.4293927958358146,0.5682118645388161,-0.13881906870300154,0.999442,0.024149,0.9752930000000001,0.8722780569514238,0.31518704634282524,0.5570910106085986,1.639977216720581,1.785690426826477,-0.145713210105896,,,,,,
mnistm|vgg|upgd|0.005|||12.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,12.0,100.0,5.0,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.5731058775856746,0.5703620242214533,0.002743853364221227,0.37491440408326826,0.5836361869438524,-0.20872178286058418,0.999581,0.001675,0.9979060000000001,0.9042434394193188,0.08068118369625907,0.8235622557230597,1.2756558656692505,2.0848066806793213,-0.8091508150100708,,,,,,
mnistm|vgg|upgd|0.005|||16.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,16.0,100.0,5.0,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.5006445955718736,0.7397127659574468,-0.23906817038557326,0.34370293309930033,0.5444547708369897,-0.20075183773768934,1.0,0.470268,0.529732,0.9409547738693468,0.6560580681183696,0.28489670575097714,1.2822470664978027,2.3025991916656494,-1.0203521251678467,,,,,,
mnistm|vgg|upgd|0.005|||20.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,20.0,100.0,5.0,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.5294338016937967,0.6242524574707109,-0.09481865577691417,0.35660224049258393,0.4285375782349683,-0.07193533774238436,1.0,0.972501,0.02749900000000005,0.9518425460636516,0.8697654941373534,0.08207705192629822,1.2693510055541992,2.8805902004241943,-1.6112391948699951,,,,,,
mnistm|vgg|upgd|0.005|||24.0|100.0|5.0#1,mnistm,vgg,upgd,0.005,2,all-to-one,,,24.0,100.0,5.0,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.49184155791190864,0.7480607534488857,-0.25621919553697703,0.35017680814709196,0.5437318513687449,-0.19355504322165296,1.0,0.051647,0.948353,0.9412339475153545,0.3946119486320491,0.5466219988833054,1.9504867792129517,2.748710870742798,-0.7982240915298462,,,,,,
mnistm|vgg|upgd|0.01|||4.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,4.0,100.0,5.0,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.6584710292503799,0.6434772559171598,0.014993773333220162,0.44587626301813776,0.5692857752539147,-0.1234095122357769,0.995533,0.001675,0.993858,0.8267727526521497,0.04718034617532105,0.7795924064768286,1.536568522453308,1.5953232049942017,-0.058754682540893555,,,,,,
mnistm|vgg|upgd|0.01|||6.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,6.0,100.0,5.0,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.627200502691577,0.5518343515037594,0.07536615118781764,0.4063685024345096,0.5749008291771055,-0.16853232674259588,0.996092,0.001396,0.994696,0.8816303740926856,0.037130094919039645,0.844500279173646,1.630659580230713,2.451619863510132,-0.820960283279419,,,,,,
mnistm|vgg|upgd|0.01|||8.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,8.0,100.0,5.0,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.5857711193745233,0.7785688559322034,-0.19279773655768007,0.3924407376365384,0.5709588211229976,-0.17851808348645914,0.997906,0.022613,0.975293,0.9149916247906198,0.26353992183137914,0.6514517029592406,2.161179542541504,1.7724772691726685,0.38870227336883545,,,,,,
mnistm|vgg|upgd|0.01|||10.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,10.0,100.0,5.0,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.5549444556748016,0.7701234939759036,-0.21517903830110208,0.3685601813217263,0.5397384075211082,-0.17117822619938194,0.99986,0.038666,0.961194,0.9494695700725851,0.3707426018983808,0.5787269681742043,5.273618698120117,2.2687995433807373,3.00481915473938,,,,,,
mnistm|vgg|upgd|0.01|||12.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,12.0,100.0,5.0,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.4358968404193361,0.7795323781588448,-0.3436355377395087,0.3267750763957653,0.5902727450422853,-0.26349766864652,1.0,0.002792,0.997208,0.9586823003908431,0.07733109994416527,0.8813512004466778,1.7009645700454712,2.031975746154785,-0.33101117610931396,,,,,,
mnistm|vgg|upgd|0.01|||16.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,16.0,100.0,5.0,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.4282779135740794,0.7681626919497441,-0.33988477837566466,0.3089601380094109,0.5660978489484032,-0.2571377109389923,1.0,0.01675,0.98325,0.9779452819653824,0.2999720826353992,0.6779731993299832,1.1701802015304565,2.3565776348114014,-1.1863974332809448,,,,,,
mnistm|vgg|upgd|0.01|||20.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,20.0,100.0,5.0,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.436932179899857,0.8102208624708624,-0.37328868257100545,0.3302093889059612,0.5745388219239216,-0.2443294330179604,1.0,0.008934,0.991066,0.97571189279732,0.23953098827470687,0.7361809045226131,1.9345568418502808,4.860194206237793,-2.925637364387512,,,,,,
mnistm|vgg|upgd|0.01|||24.0|100.0|5.0#1,mnistm,vgg,upgd,0.01,2,all-to-one,,,24.0,100.0,5.0,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.4249282157085942,0.6736878804551414,-0.2487596647465472,0.3126255072706098,0.44446044972537735,-0.13183494245476757,1.0,0.911921,0.08807900000000002,0.9810161920714685,0.7452540480178671,0.2357621440536014,1.658176302909851,1.3233530521392822,0.33482325077056885,,,,,,
mnistm|vgg|upgd|0.05|||4.0|100.0|5.0#1,mnistm,vgg,upgd,0.05,2,all-to-one,,,4.0,100.0,5.0,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=vgg19_bn_mnistm,0.4775586769088844,0.52365625,-0.04609757309111562,0.29532823839985545,0.5565333990010846,-0.2612051606012291,1.0,0.004048,0.995952,0.9835287548855388,0.08375209380234507,0.8997766610831938,2.0679662227630615,2.936370372772217,-0.8684041500091553,,,,,,
